id,title,author,avg_rating,ratings,url,img,pages,year
506,An Inquiry Into the Causes and Effects of the Variolae Vaccinae,Edward Jenner,4.50,2,/book/show/7619481-an-inquiry-into-the-causes-and-effects-of-the-variolae-vaccinae,https://d2arxad8u2l0g7.cloudfront.net/books/1347342202l/7619481.jpg,48,1798
507,"The Influence Of Sea Power Upon History, 1660 - 1783",Alfred Thayer Mahan,3.83,622,/book/show/117152.The_Influence_Of_Sea_Power_Upon_History_1660_1783,https://d2arxad8u2l0g7.cloudfront.net/books/1171734026l/117152.jpg,,1890
508,"Catiline's War, The Jugurthine War, Histories",Sallust,3.75,134,/book/show/755218.Catiline_s_War_The_Jugurthine_War_Histories,https://d2arxad8u2l0g7.cloudfront.net/books/1311645706l/755218.jpg,204,-35
509,Anabasis 1-4,Xenophon,4.03,97,/book/show/501314.Anabasis_1_4,https://d2arxad8u2l0g7.cloudfront.net/books/1328815693l/501314.jpg,516,
510,On the Fabric of the Human Body: Book 2: The Ligaments & Muscles,Andreas Vesalius,it was amazing 5.00,,/book/show/2362115.On_the_Fabric_of_the_Human_Body,https://d2arxad8u2l0g7.cloudfront.net/books/1266760629l/2362115.jpg,490,1543
511,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,4.42,"438,160",/book/show/8664353-unbroken,https://d2arxad8u2l0g7.cloudfront.net/books/1327861115l/8664353.jpg,473,
512,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,4.14,"57,492",/book/show/767171.The_Rise_and_Fall_of_the_Third_Reich,https://d2arxad8u2l0g7.cloudfront.net/books/1331223772l/767171.jpg,1614,
513,Notes from a Small Island,Bill Bryson,3.91,"64,608",/book/show/28.Notes_from_a_Small_Island,https://d2arxad8u2l0g7.cloudfront.net/books/1411111661l/28.jpg,324,1995
514,"Transgression (City of God, #1)",R. S. Ingermanson,really liked it 4.00,12,/book/show/22889062-transgression,,,426
515,"God, Me & a Cup of Tea (#3)",Michele Huey,it was amazing 5.00,,/book/show/23625092-god-me-a-cup-of-tea,https://d2arxad8u2l0g7.cloudfront.net/books/1417103989l/23625092.jpg,24,2006
516,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World",Tracy Kidder,4.20,"50,374",/book/show/10235.Mountains_Beyond_Mountains,https://d2arxad8u2l0g7.cloudfront.net/books/1433156001l/10235.jpg,333,2003
517,Kaffir Boy in America: An Encounter with Apartheid,Mark Mathabane,3.76,449,/book/show/83170.Kaffir_Boy_in_America,https://d2arxad8u2l0g7.cloudfront.net/books/1171036680l/83170.jpg,303,1986
518,A Heartbreaking Work of Staggering Genius,Dave Eggers,3.67,"142,378",/book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius,https://d2arxad8u2l0g7.cloudfront.net/books/1327714834l/4953.jpg,496,2000
519,Nadja,André Breton,3.62,"5,305",/book/show/110457.Nadja,https://d2arxad8u2l0g7.cloudfront.net/books/1347302259l/110457.jpg,160,1928
520,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,3.99,"168,459",/book/show/1842.Guns_Germs_and_Steel,https://d2arxad8u2l0g7.cloudfront.net/books/1453215833l/1842.jpg,425,1997
521,"The Real Making of the President: Kennedy, Nixon, and the 1960 Election",W.J. Rorabaugh,3.89,18,/book/show/6045775-the-real-making-of-the-president,https://d2arxad8u2l0g7.cloudfront.net/books/1340740355l/6045775.jpg,260,1961
522,John Adams,David McCullough,4.06,"188,662",/book/show/2203.John_Adams,https://d2arxad8u2l0g7.cloudfront.net/books/1327953700l/2203.jpg,751,2001
523,One Writer's Beginnings,Eudora Welty,4.05,"2,354",/book/show/12590.One_Writer_s_Beginnings,https://d2arxad8u2l0g7.cloudfront.net/books/1348994705l/12590.jpg,104,1983
524,How Democracies Perish,Jean-François Revel,4.05,38,/book/show/245411.How_Democracies_Perish,https://d2arxad8u2l0g7.cloudfront.net/books/1340587764l/245411.jpg,376,1983
525,Birinci Sürrealist Manifesto (1929),André Breton,3.83,6,/book/show/13186038-birinci-s-rrealist-manifesto,https://d2arxad8u2l0g7.cloudfront.net/books/1323555452l/13186038.jpg,57,1924
526,The Pleasure of the Text,Roland Barthes,4.05,"3,546",/book/show/765227.The_Pleasure_of_the_Text,https://d2arxad8u2l0g7.cloudfront.net/books/1311985999l/765227.jpg,67,1975
527,Infidel,Ayaan Hirsi Ali,4.19,"56,353",/book/show/81227.Infidel,https://d2arxad8u2l0g7.cloudfront.net/books/1388256729l/81227.jpg,353,2007
528,Art Nouveau Documents: Modern Applied Arts 1902-1908,Heinrich Pudor,0.00,0,/book/show/14640679-art-nouveau-documents,https://d2arxad8u2l0g7.cloudfront.net/books/1340796167l/14640679.jpg,256,1972
529,Stories In Art,H. Williams,0.00,0,/book/show/4232122-stories-in-art,https://d2arxad8u2l0g7.cloudfront.net/books/1266601379l/4232122.jpg,48,1950
530,An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It,Al Gore,3.74,"5,173",/book/show/8714.An_Inconvenient_Truth,https://d2arxad8u2l0g7.cloudfront.net/books/1385167858l/8714.jpg,328,2006
531,A Sand County Almanac and Sketches Here and There,Aldo Leopold,4.23,"17,484",/book/show/210404.A_Sand_County_Almanac_and_Sketches_Here_and_There,https://d2arxad8u2l0g7.cloudfront.net/books/1283195046l/210404.jpg,269,1949
532,"The Theory of Economic Development: An Inquiry Into Profits, Capital, Credit, Interest, and the Business Cycle",Joseph Alois Schumpeter,4.07,89,/book/show/134799.The_Theory_of_Economic_Development,https://d2arxad8u2l0g7.cloudfront.net/books/1416178728l/134799.jpg,244,1911
533,Dancing Wu Li Masters: An Overview of the New Physics,Gary Zukav,4.01,"7,882",/book/show/64794.Dancing_Wu_Li_Masters,https://d2arxad8u2l0g7.cloudfront.net/books/1410138626l/64794.jpg,416,1979
534,Free to Choose: A Personal Statement by Milton Friedman | Summary & Study Guide,BookRags,really liked it 4.00,,/book/show/22294827-free-to-choose,https://d2arxad8u2l0g7.cloudfront.net/books/1400794753l/22294827.jpg,42,1980
535,For a New Novel: Essays on Fiction,Alain Robbe-Grillet,3.97,420,/book/show/107067.For_a_New_Novel,https://d2arxad8u2l0g7.cloudfront.net/books/1418363661l/107067.jpg,175,1953
536,"The Paris Review Interviews, I",The Paris Review,4.38,757,/book/show/11473.The_Paris_Review_Interviews_I,https://d2arxad8u2l0g7.cloudfront.net/books/1388463237l/11473.jpg,528,2003
537,The Writer on Her Work,Janet Sternburg,3.75,80,/book/show/636312.The_Writer_on_Her_Work,https://d2arxad8u2l0g7.cloudfront.net/books/1347366001l/636312.jpg,288,1980
538,The World Within the Word,William H. Gass,4.09,164,/book/show/163478.The_World_Within_the_Word,https://d2arxad8u2l0g7.cloudfront.net/books/1348491761l/163478.jpg,352,1978
539,"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,4.29,"30,645",/book/show/24113.G_del_Escher_Bach,https://d2arxad8u2l0g7.cloudfront.net/books/1428732588l/24113.jpg,822,1979
540,Small Is Beautiful: Economics as if People Mattered,Ernst F. Schumacher,4.12,"3,388",/book/show/1117634.Small_Is_Beautiful,https://d2arxad8u2l0g7.cloudfront.net/books/1387751265l/1117634.jpg,352,1973
541,Fiction and the Figures of Life,William H. Gass,4.04,238,/book/show/300431.Fiction_and_the_Figures_of_Life,https://d2arxad8u2l0g7.cloudfront.net/books/1302149391l/300431.jpg,288,1970
542,The Las Vegas Desert Flower: An Alexandra Merritt Mystery,Donna Foley Mabry,4.67,3,/book/show/5723962-the-las-vegas-desert-flower,https://d2arxad8u2l0g7.cloudfront.net/books/1348965803l/5723962.jpg,308,1998
543,"The Road Less Traveled: A New Psychology of Love, Traditional Values, and Spiritual Growth",M. Scott Peck,4.02,"59,121",/book/show/347852.The_Road_Less_Traveled,https://d2arxad8u2l0g7.cloudfront.net/books/1322673263l/347852.jpg,316,1978
544,"Other Inquisitions, 1937-1952",Jorge Luis Borges,4.35,886,/book/show/929561.Other_Inquisitions_1937_1952,https://d2arxad8u2l0g7.cloudfront.net/books/1369825526l/929561.jpg,223,1952
545,Stories In Art,H. Williams,0.00,0,/book/show/4232122-stories-in-art,https://d2arxad8u2l0g7.cloudfront.net/books/1266601379l/4232122.jpg,48,1950
546,How We Live,Jane Masters,0.00,0,/book/show/29579935-how-we-live,,34,2003
547,Guerrilla Warfare,Ernesto Che Guevara,3.63,"1,950",/book/show/153117.Guerrilla_Warfare,https://d2arxad8u2l0g7.cloudfront.net/books/1328043380l/153117.jpg,440,1961
548,"Superfiction, or The American Story Transformed: An Anthology",Joe David Bellamy,3.64,22,/book/show/761975.Superfiction_or_The_American_Story_Transformed,https://d2arxad8u2l0g7.cloudfront.net/books/1178133101l/761975.jpg,293,1975
549,The Songlines,Bruce Chatwin,really liked it 4.00,"6,684",/book/show/76844.The_Songlines,https://d2arxad8u2l0g7.cloudfront.net/books/1388186150l/76844.jpg,304,1987
550,My Life in France,Julia Child,4.15,"63,767",/book/show/5084.My_Life_in_France,https://d2arxad8u2l0g7.cloudfront.net/books/1395564378l/5084.jpg,317,2006
551,The Meaning of Hitler,Sebastian Haffner,4.18,766,/book/show/54338.The_Meaning_of_Hitler,https://d2arxad8u2l0g7.cloudfront.net/books/1348734757l/54338.jpg,165,1978
552,The Entropy Effect (Star Trek TOS #2),Vonda N. McIntyre,3.59,"1,381",/book/show/216645.The_Entropy_Effect,https://d2arxad8u2l0g7.cloudfront.net/books/1348227007l/216645.jpg,224,
553,Of the Flesh: Dangerous New Fiction,Greg Wharton,really liked it 4.00,,/book/show/1723886.Of_the_Flesh,https://d2arxad8u2l0g7.cloudfront.net/books/1187414226l/1723886.jpg,,1974
554,A Homemade World: The American Modernist Writers,Hugh Kenner,4.07,43,/book/show/30342.A_Homemade_World,https://d2arxad8u2l0g7.cloudfront.net/books/1383355806l/30342.jpg,256,1951
555,The Clash of Civilizations and the Remaking of World Order,Samuel P. Huntington,3.67,"6,102",/book/show/413179.The_Clash_of_Civilizations_and_the_Remaking_of_World_Order,https://d2arxad8u2l0g7.cloudfront.net/books/1338424958l/413179.jpg,368,1996
556,FICTION / NON-FICTION. A READER AND RHETORIC,Garry Engkent,0.00,0,/book/show/25467973-fiction-non-fiction-a-reader-and-rhetoric,https://d2arxad8u2l0g7.cloudfront.net/books/1430572571l/25467973.jpg,461,1961
557,Reading Lolita in Tehran,Azar Nafisi,3.57,"94,138",/book/show/7603.Reading_Lolita_in_Tehran,https://d2arxad8u2l0g7.cloudfront.net/books/1397751318l/7603.jpg,356,2003
558,First They Killed My Father: A Daughter of Cambodia Remembers,Loung Ung,4.26,"15,866",/book/show/4373.First_They_Killed_My_Father,https://d2arxad8u2l0g7.cloudfront.net/books/1407105580l/4373.jpg,238,2000
559,"100 Provocative Statements about Super Freakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",Dominic Birling,3.33,6,/book/show/17957816-100-provocative-statements-about-super-freakonomics,https://d2arxad8u2l0g7.cloudfront.net/books/1369153074l/17957816.jpg,44,2005
560,The Looming Tower: Al-Qaeda and the Road to 9/11,Lawrence Wright,4.37,"13,236",/book/show/110890.The_Looming_Tower,https://d2arxad8u2l0g7.cloudfront.net/books/1320471617l/110890.jpg,373,2006
561,The Liars' Club,Mary Karr,3.91,"43,829",/book/show/14241.The_Liars_Club,https://d2arxad8u2l0g7.cloudfront.net/books/1422160409l/14241.jpg,320,1995
562,Bad Science,Ben Goldacre,4.08,"23,385",/book/show/3272165-bad-science,https://d2arxad8u2l0g7.cloudfront.net/books/1327251503l/3272165.jpg,338,2008
563,Red Scarf Girl,Ji-li Jiang,3.66,"8,145",/book/show/413432.Red_Scarf_Girl,https://d2arxad8u2l0g7.cloudfront.net/books/1174522009l/413432.jpg,285,1998
564,Zeitoun,Dave Eggers,4.08,"56,390",/book/show/6512154-zeitoun,https://d2arxad8u2l0g7.cloudfront.net/books/1296580156l/6512154.jpg,342,2009
565,I Have Lived a Thousand Years: Growing Up in the Holocaust,Livia Bitton-Jackson,4.17,"14,362",/book/show/48834.I_Have_Lived_a_Thousand_Years,https://d2arxad8u2l0g7.cloudfront.net/books/1388194576l/48834.jpg,234,1997
566,London: The Biography,Peter Ackroyd,3.96,"3,785",/book/show/107400.London,https://d2arxad8u2l0g7.cloudfront.net/books/1348728966l/107400.jpg,848,2000
567,A Childhood: The Biography of a Place,Harry Crews,4.39,917,/book/show/24849.A_Childhood,https://d2arxad8u2l0g7.cloudfront.net/books/1388584870l/24849.jpg,192,1978
568,All But My Life: A Memoir,Gerda Weissmann Klein,4.29,"12,373",/book/show/163363.All_But_My_Life,https://d2arxad8u2l0g7.cloudfront.net/books/1316131452l/163363.jpg,272,1957
569,My Forbidden Face: Growing Up Under the Taliban: A Young Woman's Story,Latifa,3.79,"2,303",/book/show/53693.My_Forbidden_Face,https://d2arxad8u2l0g7.cloudfront.net/books/1436530472l/53693.jpg,224,2001
570,Falling Leaves: The Memoir of an Unwanted Chinese Daughter,Adeline Yen Mah,3.87,"19,996",/book/show/54529.Falling_Leaves,https://d2arxad8u2l0g7.cloudfront.net/books/1423952608l/54529.jpg,280,1997
571,Lifting My Hands to Heaven,April Nichole,4.25,4,/book/show/16111162-lifting-my-hands-to-heaven,https://d2arxad8u2l0g7.cloudfront.net/books/1351302552l/16111162.jpg,36,1999
572,Funny in Farsi: A Memoir of Growing Up Iranian in America,Firoozeh Dumas,3.75,"11,575",/book/show/46349.Funny_in_Farsi,https://d2arxad8u2l0g7.cloudfront.net/books/1411923160l/46349.jpg,240,2003
573,Enrique's Journey: The Story of a Boy's Dangerous Odyssey to Reunite with His Mother,Sonia Nazario,3.80,"7,177",/book/show/158277.Enrique_s_Journey,https://d2arxad8u2l0g7.cloudfront.net/books/1320543035l/158277.jpg,300,2006
574,"American Shaolin: Flying Kicks, Buddhist Monks, and the Legend of Iron Crotch: An Odyssey in the New China",Matthew Polly,3.98,"2,272",/book/show/207268.American_Shaolin,https://d2arxad8u2l0g7.cloudfront.net/books/1388197834l/207268.jpg,384,2006
575,A People's History of the United States,Howard Zinn,4.08,"118,297",/book/show/2767.A_People_s_History_of_the_United_States,https://d2arxad8u2l0g7.cloudfront.net/books/1407105086l/2767.jpg,768,1980
576,Chinese Cinderella: The True Story of an Unwanted Daughter,Adeline Yen Mah,4.03,"21,810",/book/show/82751.Chinese_Cinderella,https://d2arxad8u2l0g7.cloudfront.net/books/1400868639l/82751.jpg,205,1999
577,The Selfish Gene,Richard Dawkins,4.11,"87,548",/book/show/61535.The_Selfish_Gene,https://d2arxad8u2l0g7.cloudfront.net/books/1366758096l/61535.jpg,360,
578,The Shock Doctrine: The Rise of Disaster Capitalism,Naomi Klein,4.21,"24,134",/book/show/1237300.The_Shock_Doctrine,https://d2arxad8u2l0g7.cloudfront.net/books/1442590618l/1237300.jpg,558,2007
579,The Frugal Superpower: America's Global Leadership in a Cash-Strapped Era,Michael Mandelbaum,3.48,86,/book/show/9251128-the-frugal-superpower,https://d2arxad8u2l0g7.cloudfront.net/books/1407108928l/9251128.jpg,224,2010
580,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,4.17,"137,716",/book/show/3109.The_Omnivore_s_Dilemma,https://d2arxad8u2l0g7.cloudfront.net/books/1393804353l/3109.jpg,451,
581,The Hare With Amber Eyes: A Family's Century of Art and Loss,Edmund de Waal,3.83,"22,415",/book/show/7821828-the-hare-with-amber-eyes,https://d2arxad8u2l0g7.cloudfront.net/books/1316730175l/7821828.jpg,368,2010
582,Venice,Jan Morris,4.06,607,/book/show/953994.Venice,https://d2arxad8u2l0g7.cloudfront.net/books/1348951331l/953994.jpg,336,
583,"Farm Hands, hard work and hard lessons from Western New York fields",Tom Rivers,3.94,16,/book/show/10454579-farm-hands-hard-work-and-hard-lessons-from-western-new-york-fields,,168,
584,Madame Curie: A Biography by Eve Curie | Summary & Study Guide,BookRags,really liked it 4.00,,/book/show/28467386-madame-curie,https://d2arxad8u2l0g7.cloudfront.net/books/1452104028l/28467386.jpg,33,2001
585,Soul of a Citizen: Living With Conviction in a Cynical Time,Paul Rogat Loeb,3.72,426,/book/show/111901.Soul_of_a_Citizen,https://d2arxad8u2l0g7.cloudfront.net/books/1316636926l/111901.jpg,368,1999
586,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,4.30,"91,919",/book/show/2199.Team_of_Rivals,https://d2arxad8u2l0g7.cloudfront.net/books/1347278868l/2199.jpg,916,
587,Born to Run,Robert L. Arend,0.00,0,/book/show/21751354-born-to-run,https://d2arxad8u2l0g7.cloudfront.net/books/1399521423l/21751354.jpg,,2009
588,Ain't No Makin' It: Aspirations and Attainment in a Low-Income Neighborhood,Jay MacLeod,3.98,718,/book/show/250143.Ain_t_No_Makin_It,https://d2arxad8u2l0g7.cloudfront.net/books/1438567408l/250143.jpg,344,1987
589,A history of the world in 100 objects,Neil MacGregor,4.18,"4,361",/book/show/9553383-a-history-of-the-world-in-100-objects,https://d2arxad8u2l0g7.cloudfront.net/books/1328003544l/9553383.jpg,736,
590,Wild Swans: Three Daughters of China,Jung Chang,4.22,"59,977",/book/show/1848.Wild_Swans,https://d2arxad8u2l0g7.cloudfront.net/books/1440643710l/1848.jpg,562,1991
591,Chess Moneyball: Use chess data to knockout your competition!,Maximilian Gora,it was amazing 5.00,,/book/show/21206584-chess-moneyball,https://d2arxad8u2l0g7.cloudfront.net/books/1394310560l/21206584.jpg,26,
592,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,4.24,"39,413",/book/show/13588356-daring-greatly,https://d2arxad8u2l0g7.cloudfront.net/books/1337110319l/13588356.jpg,287,
593,"Why the West Rules—for Now: The Patterns of History, and What They Reveal About the Future",Ian Morris,4.08,"2,679",/book/show/9491855-why-the-west-rules-for-now,https://d2arxad8u2l0g7.cloudfront.net/books/1363862405l/9491855.jpg,768,2010
594,Eating Animals,Jonathan Safran Foer,4.16,"42,749",/book/show/6604712-eating-animals,https://d2arxad8u2l0g7.cloudfront.net/books/1327877480l/6604712.jpg,341,2009
595,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",Erik Larson,3.98,"316,044",/book/show/21996.The_Devil_in_the_White_City,https://d2arxad8u2l0g7.cloudfront.net/books/1312066724l/21996.jpg,447,2003
596,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,3.99,"131,358",/book/show/33313.Kitchen_Confidential,https://d2arxad8u2l0g7.cloudfront.net/books/1433739086l/33313.jpg,312,
597,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Richard P. Feynman,it was amazing 5.00,3,/book/show/27501076-surely-you-re-joking-mr-feynman,,,1985
598,,,,,,,,1978
599,Memoirs of Painting: With a Chronological History of the Importation of Pictures by the Great Masters Into England Since the French Revolution Volume 1,William Buchanan,0.00,0,/book/show/29702628-memoirs-of-painting,,392,2008
600,The Mind of the South,W.J. Cash,3.92,398,/book/show/114560.The_Mind_of_the_South,https://d2arxad8u2l0g7.cloudfront.net/books/1348540366l/114560.jpg,444,1929
601,"The Armies of the Night: History as a Novel, the Novel as History",Norman Mailer,3.66,"2,180",/book/show/12474.The_Armies_of_the_Night,https://d2arxad8u2l0g7.cloudfront.net/books/1438576411l/12474.jpg,304,1968
602,Tame the Rising Tide,Virginia Morgan,4.20,10,/book/show/5395398-tame-the-rising-tide,https://d2arxad8u2l0g7.cloudfront.net/books/1335190065l/5395398.jpg,358,1997
603,The American Way of Death Revisited,Jessica Mitford,3.96,"1,459",/book/show/372809.The_American_Way_of_Death_Revisited,https://d2arxad8u2l0g7.cloudfront.net/books/1403184856l/372809.jpg,296,1963
604,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,3.59,"153,787",/book/show/1869.Nickel_and_Dimed,https://d2arxad8u2l0g7.cloudfront.net/books/1442378091l/1869.jpg,240,2001
605,The Top 10 Distinctions between Dream Fulfillers and Dream Killers,Keith Cameron Smith,4.64,11,/book/show/10846589-the-top-10-distinctions-between-dream-fulfillers-and-dream-killers,https://d2arxad8u2l0g7.cloudfront.net/books/1302593506l/10846589.jpg,96,1949
606,Experience: A Memoir,Martin Amis,3.95,"2,070",/book/show/18827.Experience,https://d2arxad8u2l0g7.cloudfront.net/books/1320505010l/18827.jpg,432,2000
607,The Private Mary Chestnut,Mary Boykin Chesnut,3.64,50,/book/show/1041350.The_Private_Mary_Chestnut,https://d2arxad8u2l0g7.cloudfront.net/books/1348301189l/1041350.jpg,320,1982
608,North Toward Home,Willie Morris,4.11,537,/book/show/526872.North_Toward_Home,https://d2arxad8u2l0g7.cloudfront.net/books/1320476489l/526872.jpg,464,1967
609,United States: Essays 1952-1992,Gore Vidal,4.36,629,/book/show/88868.United_States,https://d2arxad8u2l0g7.cloudfront.net/books/1266469621l/88868.jpg,1295,1993
610,Anti-Intellectualism in American Life,Richard Hofstadter,4.19,"1,481",/book/show/582067.Anti_Intellectualism_in_American_Life,https://d2arxad8u2l0g7.cloudfront.net/books/1327787785l/582067.jpg,434,1963
611,Growing Up,Russell Baker,4.06,"4,970",/book/show/88612.Growing_Up,https://d2arxad8u2l0g7.cloudfront.net/books/1348833663l/88612.jpg,352,1982
612,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson,4.29,"29,268",/book/show/8171378-the-warmth-of-other-suns,https://d2arxad8u2l0g7.cloudfront.net/books/1433354252l/8171378.jpg,622,2010
613,Dreaming of the Barents Region: Interpreting Cooperation in the Euro-Arctic Rim,Jyrki Kokonen,0.00,0,/book/show/15608538-dreaming-of-the-barents-region,,306,1986
614,Untold Stories,Alan Bennett,4.09,"1,078",/book/show/1050295.Untold_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1348821807l/1050295.jpg,658,2005
615,Mystery and Manners: Occasional Prose,Flannery O'Connor,4.31,"2,316",/book/show/75087.Mystery_and_Manners,https://d2arxad8u2l0g7.cloudfront.net/books/1330499787l/75087.jpg,237,1969
616,Salvation on Sand Mountain: Snake-Handling and Redemption in Southern Appalachia,Dennis Covington,3.92,"2,315",/book/show/128592.Salvation_on_Sand_Mountain,https://d2arxad8u2l0g7.cloudfront.net/books/1442687390l/128592.jpg,272,1996
617,Lanterns on the Levee: Recollections of a Planter's Son,William Alexander Percy,3.95,292,/book/show/221319.Lanterns_on_the_Levee,https://d2arxad8u2l0g7.cloudfront.net/books/1437065208l/221319.jpg,348,1941
618,All Over But the Shoutin',Rick Bragg,4.08,"20,477",/book/show/470495.All_Over_But_the_Shoutin_,https://d2arxad8u2l0g7.cloudfront.net/books/1327905477l/470495.jpg,329,1999
619,Incidents in the Life of a Slave Girl,Harriet Jacobs,4.06,"28,424",/book/show/152519.Incidents_in_the_Life_of_a_Slave_Girl,https://d2arxad8u2l0g7.cloudfront.net/books/1418788224l/152519.jpg,176,1861
620,I'll Take My Stand: The South and the Agrarian Tradition,Twelve Southerners,3.84,181,/book/show/392850.I_ll_Take_My_Stand,https://d2arxad8u2l0g7.cloudfront.net/books/1347669024l/392850.jpg,359,1930
621,Message in a Bottle,Barrie Mahoney,0.00,0,/book/show/20988220-message-in-a-bottle,https://d2arxad8u2l0g7.cloudfront.net/books/1394274234l/20988220.jpg,147,1975
622,The Burden of Southern History,C. Vann Woodward,really liked it 4.00,150,/book/show/1041351.The_Burden_of_Southern_History,https://d2arxad8u2l0g7.cloudfront.net/books/1387700493l/1041351.jpg,304,1993
623,The Earl of Louisiana,A.J. Liebling,4.09,172,/book/show/859198.The_Earl_of_Louisiana,https://d2arxad8u2l0g7.cloudfront.net/books/1347661537l/859198.jpg,252,1970
624,"Origins of the New South, 1877-1913",C. Vann Woodward,4.04,127,/book/show/1041352.Origins_of_the_New_South_1877_1913,https://d2arxad8u2l0g7.cloudfront.net/books/1347266570l/1041352.jpg,672,1951
625,Crazy Salad: Some Things About Women,Nora Ephron,3.59,"1,237",/book/show/23974.Crazy_Salad,https://d2arxad8u2l0g7.cloudfront.net/books/1389332903l/23974.jpg,217,1975
626,Enthusiasms,Bernard Levin,4.27,11,/book/show/2250644.Enthusiasms,https://d2arxad8u2l0g7.cloudfront.net/books/1321898175l/2250644.jpg,264,1983
627,The Big Sea,Langston Hughes,4.14,948,/book/show/152661.The_Big_Sea,https://d2arxad8u2l0g7.cloudfront.net/books/1379150583l/152661.jpg,335,1940
628,Picture,Lillian Ross,3.90,166,/book/show/324954.Picture,https://d2arxad8u2l0g7.cloudfront.net/books/1347510176l/324954.jpg,288,1952
629,Taking the World in for Repairs,Richard Selzer,3.94,31,/book/show/1197105.Taking_the_World_in_for_Repairs,https://d2arxad8u2l0g7.cloudfront.net/books/1348031752l/1197105.jpg,194,1986
630,My Name Is Rapunzel,K.C. Hilton,3.13,"1,716",/book/show/13641748-my-name-is-rapunzel,https://d2arxad8u2l0g7.cloudfront.net/books/1336631746l/13641748.jpg,322,1976
631,The True Believer: Thoughts on the Nature of Mass Movements,Eric Hoffer,4.22,"3,744",/book/show/15916.The_True_Believer,https://d2arxad8u2l0g7.cloudfront.net/books/1410129044l/15916.jpg,240,1951
632,Hunger of Memory: The Education of Richard Rodriguez,Richard Rodriguez,3.30,"2,199",/book/show/161206.Hunger_of_Memory,https://d2arxad8u2l0g7.cloudfront.net/books/1320485347l/161206.jpg,212,1982
633,Coming into the Country,John McPhee,4.21,"4,555",/book/show/79.Coming_into_the_Country,https://d2arxad8u2l0g7.cloudfront.net/books/1441496505l/79.jpg,448,1976
634,My Kind of Place: Travel Stories from a Woman Who's Been Everywhere,Susan Orlean,3.59,526,/book/show/91863.My_Kind_of_Place,https://d2arxad8u2l0g7.cloudfront.net/books/1348261114l/91863.jpg,320,2004
635,"Asian American Introduction: Chan Is Missing, Farewell to Manzanar, Younghill Kang, Yu Ying-Shih, Franklin Odo",Books LLC,0.00,0,/book/show/10853997-asian-american-introduction,https://d2arxad8u2l0g7.cloudfront.net/books/1347614104l/10853997.jpg,184,1973
636,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion,4.49,"1,201",/book/show/426.We_Tell_Ourselves_Stories_in_Order_to_Live,https://d2arxad8u2l0g7.cloudfront.net/books/1388268617l/426.jpg,1122,2006
637,Great Plains,Ian Frazier,3.95,"1,986",/book/show/151697.Great_Plains,https://d2arxad8u2l0g7.cloudfront.net/books/1348512535l/151697.jpg,320,1989
638,Self-Consciousness,John Updike,3.83,428,/book/show/85378.Self_Consciousness,https://d2arxad8u2l0g7.cloudfront.net/books/1320548199l/85378.jpg,271,1989
639,The Solace of Open Spaces,Gretel Ehrlich,4.14,"2,880",/book/show/166990.The_Solace_of_Open_Spaces,https://d2arxad8u2l0g7.cloudfront.net/books/1356139502l/166990.jpg,144,1986
640,Blue Highways,William Least Heat-Moon,really liked it 4.00,"14,354",/book/show/63832.Blue_Highways,https://d2arxad8u2l0g7.cloudfront.net/books/1425628317l/63832.jpg,428,1982
641,House,Frank E. Peretti,3.60,"18,612",/book/show/19747756-house,https://d2arxad8u2l0g7.cloudfront.net/books/1387734068l/19747756.jpg,368,1985
642,"Recollected Essays, 1965-1980",Wendell Berry,4.46,69,/book/show/227289.Recollected_Essays_1965_1980,https://d2arxad8u2l0g7.cloudfront.net/books/1389893622l/227289.jpg,340,1981
643,A Walker in the City,Alfred Kazin,3.87,322,/book/show/1059787.A_Walker_in_the_City,https://d2arxad8u2l0g7.cloudfront.net/books/1382940767l/1059787.jpg,192,1951
644,The Edward Hoagland Reader,Edward Hoagland,3.94,16,/book/show/77196.The_Edward_Hoagland_Reader,,399,1979
645,A Drinking Life: A Memoir,Pete Hamill,3.87,"2,529",/book/show/79107.A_Drinking_Life,https://d2arxad8u2l0g7.cloudfront.net/books/1441809991l/79107.jpg,280,1994
